sensitivity_rank,n_removed,removed_cell_ids,removed_conditions,control_condition,treatment_condition,n_control,n_treatment,mean_auc_control,mean_auc_treatment,mean_difference_treatment_minus_control,dunnett_statistic,dunnett_pvalue_adjusted,ci_low_difference,ci_high_difference,significant_dunnett_adjusted_alpha
354,6,DREADD/CNO__r6__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1331.111111111111,1449.090909090909,117.97979797979792,0.7598934617424806,0.7859815176121744,-263.31791057333936,499.2775065329352,False
354,6,DREADD/CNO__r6__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1331.111111111111,1371.5625,40.451388888888914,0.24100035664301095,0.9899702814808163,-371.76476539527647,452.6675431730543,False
354,6,DREADD/CNO__r6__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1331.111111111111,1022.75,-308.3611111111111,-1.9428824094664539,0.1458471690080232,-698.1436145184953,81.42139229627315,False
355,5,CONTROL/MEDIA__r10__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,12,1214.1666666666667,1506.25,292.08333333333326,1.8487223244616398,0.1730519034376028,-95.02060160095527,679.1872682676218,False
355,5,CONTROL/MEDIA__r10__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1214.1666666666667,1330.3125,116.14583333333326,0.6671263595440097,0.840206901852673,-310.4219271110378,542.7135937777043,False
355,5,CONTROL/MEDIA__r10__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1214.1666666666667,1063.75,-150.41666666666674,-0.9136988818355951,0.6829016063573463,-553.7697323116132,252.93639897827973,False
356,5,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1173.3333333333333,1518.409090909091,345.07575757575773,2.1493832124676127,0.09571962172727788,-48.183517186446636,738.335032337962,False
356,5,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1173.3333333333333,1371.5625,198.22916666666674,1.1421052969533154,0.5272840603268347,-226.91848631605404,623.3768196493875,False
356,5,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,11,1173.3333333333333,1103.8636363636363,-69.469696969697,-0.43270788272948424,0.9470722882495463,-462.72897173190137,323.7895777925074,False
357,4,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r5__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1261.75,1535.0,273.25,1.69212814377411,0.23209698007133994,-122.93513611708926,669.4351361170893,False
357,4,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r5__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1261.75,1357.2222222222222,95.47222222222217,0.5622220424959379,0.8978009716831744,-321.14806963985217,512.0925140842965,False
357,4,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r5__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1261.75,1063.75,-198.0,-1.1979441619637066,0.4961217136857714,-603.5084149066726,207.50841490667256,False
358,8,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r7__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1135.2777777777778,1535.0,399.7222222222222,2.524805164872189,0.04387864285019227,8.88355394740006,790.5608904970443,True
358,8,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r7__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,6,1135.2777777777778,1340.4166666666667,205.1388888888889,1.1050100465712782,0.5604211956352232,-253.16007341726794,663.4378511950458,False
358,8,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r7__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1135.2777777777778,1142.0,6.722222222222172,0.04153596422882528,0.9999479892545792,-392.81355030219663,406.257994746641,False
359,5,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r7__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,10,1275.8333333333333,1584.25,308.41666666666674,1.7929794306563838,0.1914259284320874,-113.12119284137918,729.9545261747127,False
359,5,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r7__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,9,1275.8333333333333,1357.2222222222222,81.38888888888891,0.46117354950000616,0.9370463606435688,-351.0998295506792,513.8776073284571,False
359,5,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r7__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,11,1275.8333333333333,1103.8636363636363,-171.969696969697,-1.0219921017513312,0.6078866025542413,-584.3315102725956,240.39211633320156,False
360,8,DREADD/CNO__r5__sNA | DREADD/CNO__r6__sNA | DREADD/CNO__r8__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,8,9,1160.3125,1444.1666666666667,283.85416666666674,1.817211294459522,0.18349587068160744,-99.90265537964012,667.6109887129736,False
360,8,DREADD/CNO__r5__sNA | DREADD/CNO__r6__sNA | DREADD/CNO__r8__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,8,8,1160.3125,1447.8125,287.5,1.7886946622939424,0.19332685395459437,-107.38251211836302,682.382512118363,False
360,8,DREADD/CNO__r5__sNA | DREADD/CNO__r6__sNA | DREADD/CNO__r8__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,8,11,1160.3125,1103.8636363636363,-56.44886363636374,-0.3779097576247754,0.9627709412899216,-423.42122878128566,310.5235015085582,False
361,5,DREADD/CNO__r3__sNA | DREADD/CNO__r12__sNA | CONTROL/MEDIA__r9__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,10,1334.75,1547.25,212.5,1.2976862109318095,0.4352470015141434,-189.9973481350204,614.9973481350204,False
361,5,DREADD/CNO__r3__sNA | DREADD/CNO__r12__sNA | CONTROL/MEDIA__r9__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1334.75,1357.2222222222222,22.47222222222217,0.13357224593505415,0.9982989205127021,-391.0544926113443,435.99893705578864,False
361,5,DREADD/CNO__r3__sNA | DREADD/CNO__r12__sNA | CONTROL/MEDIA__r9__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1334.75,1063.75,-271.0,-1.654931591353037,0.2490759279079725,-673.4973481350204,131.4973481350204,False
362,5,DREADD/CNO__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1224.0,1509.7727272727273,285.77272727272725,1.8588892996052588,0.17324605626608414,-92.26880757000026,663.8142621154548,False
362,5,DREADD/CNO__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,7,1224.0,1463.2142857142858,239.21428571428578,1.3796144164061945,0.3879518680487064,-187.17045468594927,665.5990261145208,False
362,5,DREADD/CNO__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,11,1224.0,1114.7727272727273,-109.22727272727275,-0.710499600278581,0.8213139462861676,-487.26880757000026,268.81426211545477,False
363,7,DREADD/CNO__r1__sNA | DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,DREADD_CNO,8,9,1106.25,1559.4444444444443,453.19444444444434,2.634006495996462,0.03296498614640064,31.14461045239335,875.2442784364953,True
363,7,DREADD/CNO__r1__sNA | DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,LMO7_hCTZ,8,8,1106.25,1371.5625,265.3125,1.4985739689358022,0.31424357310281736,-168.97319633560488,699.5981963356048,False
363,7,DREADD/CNO__r1__sNA | DREADD/CNO__r3__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,PSAM_uPSEM,8,12,1106.25,1181.4583333333333,75.20833333333326,0.4653471516958029,0.9338985200819676,-321.23845380808245,471.65512047474897,False
364,7,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,DREADD_CNO,7,10,1106.4285714285713,1584.25,477.82142857142867,2.5664174704396476,0.037646497815804536,22.88737264480858,932.7554844980488,True
364,7,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,LMO7_hCTZ,7,8,1106.4285714285713,1371.5625,265.13392857142867,1.3559722825545393,0.38111245575113095,-212.64239497366947,742.9102521165269,False
364,7,DREADD/CNO__r3__sNA | DREADD/CNO__r4__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r1__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,PSAM_uPSEM,7,12,1106.4285714285713,1181.4583333333333,75.02976190476193,0.4175740792094237,0.9473325576476563,-364.016380517909,514.0759043274329,False
365,5,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1259.1666666666667,1557.5,298.33333333333326,1.8659883073808312,0.16747562520059855,-93.2924160768074,689.9590827434739,False
365,5,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1259.1666666666667,1330.3125,71.14583333333326,0.4116193629288848,0.9538091339780004,-352.2358359483353,494.5275026150018,False
365,5,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,11,1259.1666666666667,1114.7727272727273,-144.3939393939395,-0.9031421315052991,0.6898923196749953,-536.0196888040801,247.23181001620117,False
366,4,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1293.0,1557.5,264.5,1.6161283707002585,0.2644645878551002,-137.0328470364015,666.0328470364016,False
366,4,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1293.0,1357.2222222222222,64.22222222222217,0.3731584374827323,0.965917196277567,-358.0216144952538,486.46605893969814,False
366,4,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1293.0,1075.75,-217.25,-1.2969053146144724,0.43380318054359746,-628.2319715360876,193.7319715360876,False
367,4,DREADD/CNO__r7__sNA | DREADD/CNO__r10__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,10,1227.5,1551.25,323.75,2.014332659214761,0.12705171448907804,-70.57122696354025,718.0712269635403,False
367,4,DREADD/CNO__r7__sNA | DREADD/CNO__r10__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1227.5,1357.2222222222222,129.72222222222217,0.7855887381513598,0.7730061402719903,-275.4043266381038,534.8487710825482,False
367,4,DREADD/CNO__r7__sNA | DREADD/CNO__r10__sNA | CONTROL/MEDIA__r8__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,11,1227.5,1103.8636363636363,-123.63636363636374,-0.7873527221897911,0.7718385473758258,-508.891522926616,261.6187956538885,False
368,6,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r2__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1365.75,1515.909090909091,150.159090909091,0.9861620951330794,0.643287767906666,-225.1091819646213,525.4273637828032,False
368,6,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r2__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1365.75,1357.2222222222222,-8.527777777777828,-0.053258669047034524,0.9998924552111419,-403.15231847487325,386.0967629193176,False
368,6,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r2__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,8,1365.75,1039.0625,-326.6875,-1.976292572776504,0.1392850082419319,-734.0863537331088,80.71135373310881,False
369,8,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,7,11,1194.2857142857142,1525.909090909091,331.62337662337677,1.9914901230919506,0.12881991759835631,-75.99737081518612,739.2441240619396,False
369,8,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,7,8,1194.2857142857142,1328.125,133.83928571428578,0.7508547006077265,0.7781362024801093,-302.49265634718574,570.1712277757573,False
369,8,DREADD/CNO__r4__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,7,10,1194.2857142857142,1097.75,-96.53571428571422,-0.5687697409175329,0.8838726167960805,-512.0068256615948,318.93539709016636,False
370,5,CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r8__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,12,1135.2777777777778,1506.25,370.9722222222222,2.439339878167305,0.0512647370987479,-1.746452967727521,743.6908974121718,False
370,5,CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r8__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,7,1135.2777777777778,1471.0714285714287,335.79365079365084,1.9320192857592418,0.14821395223889755,-90.17054942343464,761.7578510107363,False
370,5,CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r8__sNA,EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,11,1135.2777777777778,1197.2727272727273,61.994949494949424,0.39993333408071735,0.9575251666090259,-317.91510251887155,441.9050015087704,False
371,4,LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA,LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,12,1299.7727272727273,1506.25,206.47727272727275,1.3912881665991181,0.3849149262773519,-158.70933279230331,571.6638782468488,False
371,4,LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA,LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,8,1299.7727272727273,1330.3125,30.539772727272748,0.18486390596013555,0.995712439252948,-375.9722101032754,437.0517555578209,False
371,4,LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r7__sNA | PSAM/uPSEM__r9__sNA,LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,9,1299.7727272727273,1042.7777777777778,-256.9949494949494,-1.6082330269700869,0.2730048506910403,-650.214668066538,136.22476907663923,False
372,5,DREADD/CNO__r3__sNA | DREADD/CNO__r11__sNA | CONTROL/MEDIA__r5__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,10,1261.75,1573.25,311.5,1.8779976830588747,0.16683017520184695,-96.26661389065464,719.2666138906546,False
372,5,DREADD/CNO__r3__sNA | DREADD/CNO__r11__sNA | CONTROL/MEDIA__r5__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1261.75,1371.5625,109.8125,0.6241838372333939,0.8686189474469564,-322.6893067353378,542.3143067353378,False
