radius_um,analysis_group,condition,replicate,sample_id,intersections,source_condition
25.0,Group II (Expression only),LMO7_Vehicle,4,353.6,10.0,LMO7
30.0,Group II (Expression only),LMO7_Vehicle,4,353.6,11.0,LMO7
35.0,Group II (Expression only),LMO7_Vehicle,4,353.6,10.0,LMO7
40.0,Group II (Expression only),LMO7_Vehicle,4,353.6,13.0,LMO7
45.0,Group II (Expression only),LMO7_Vehicle,4,353.6,13.0,LMO7
50.0,Group II (Expression only),LMO7_Vehicle,4,353.6,17.0,LMO7
55.0,Group II (Expression only),LMO7_Vehicle,4,353.6,17.0,LMO7
60.0,Group II (Expression only),LMO7_Vehicle,4,353.6,23.0,LMO7
65.0,Group II (Expression only),LMO7_Vehicle,4,353.6,17.0,LMO7
70.0,Group II (Expression only),LMO7_Vehicle,4,353.6,14.0,LMO7
75.0,Group II (Expression only),LMO7_Vehicle,4,353.6,15.0,LMO7
80.0,Group II (Expression only),LMO7_Vehicle,4,353.6,19.0,LMO7
85.0,Group II (Expression only),LMO7_Vehicle,4,353.6,10.0,LMO7
90.0,Group II (Expression only),LMO7_Vehicle,4,353.6,12.0,LMO7
95.0,Group II (Expression only),LMO7_Vehicle,4,353.6,12.0,LMO7
100.0,Group II (Expression only),LMO7_Vehicle,4,353.6,10.0,LMO7
105.0,Group II (Expression only),LMO7_Vehicle,4,353.6,10.0,LMO7
110.0,Group II (Expression only),LMO7_Vehicle,4,353.6,9.0,LMO7
115.0,Group II (Expression only),LMO7_Vehicle,4,353.6,8.0,LMO7
120.0,Group II (Expression only),LMO7_Vehicle,4,353.6,7.0,LMO7
125.0,Group II (Expression only),LMO7_Vehicle,4,353.6,5.0,LMO7
130.0,Group II (Expression only),LMO7_Vehicle,4,353.6,5.0,LMO7
135.0,Group II (Expression only),LMO7_Vehicle,4,353.6,5.0,LMO7
140.0,Group II (Expression only),LMO7_Vehicle,4,353.6,4.0,LMO7
145.0,Group II (Expression only),LMO7_Vehicle,4,353.6,4.0,LMO7
150.0,Group II (Expression only),LMO7_Vehicle,4,353.6,4.0,LMO7
155.0,Group II (Expression only),LMO7_Vehicle,4,353.6,4.0,LMO7
160.0,Group II (Expression only),LMO7_Vehicle,4,353.6,5.0,LMO7
165.0,Group II (Expression only),LMO7_Vehicle,4,353.6,5.0,LMO7
170.0,Group II (Expression only),LMO7_Vehicle,4,353.6,4.0,LMO7
175.0,Group II (Expression only),LMO7_Vehicle,4,353.6,2.0,LMO7
180.0,Group II (Expression only),LMO7_Vehicle,4,353.6,2.0,LMO7
185.0,Group II (Expression only),LMO7_Vehicle,4,353.6,2.0,LMO7
190.0,Group II (Expression only),LMO7_Vehicle,4,353.6,2.0,LMO7
195.0,Group II (Expression only),LMO7_Vehicle,4,353.6,2.0,LMO7
200.0,Group II (Expression only),LMO7_Vehicle,4,353.6,2.0,LMO7
205.0,Group II (Expression only),LMO7_Vehicle,4,353.6,2.0,LMO7
210.0,Group II (Expression only),LMO7_Vehicle,4,353.6,1.0,LMO7
10.0,Group II (Expression only),LMO7_Vehicle,5,353.7,5.0,LMO7
15.0,Group II (Expression only),LMO7_Vehicle,5,353.7,15.0,LMO7
20.0,Group II (Expression only),LMO7_Vehicle,5,353.7,20.0,LMO7
25.0,Group II (Expression only),LMO7_Vehicle,5,353.7,18.0,LMO7
30.0,Group II (Expression only),LMO7_Vehicle,5,353.7,20.0,LMO7
35.0,Group II (Expression only),LMO7_Vehicle,5,353.7,20.0,LMO7
40.0,Group II (Expression only),LMO7_Vehicle,5,353.7,22.0,LMO7
45.0,Group II (Expression only),LMO7_Vehicle,5,353.7,22.0,LMO7
50.0,Group II (Expression only),LMO7_Vehicle,5,353.7,25.0,LMO7
55.0,Group II (Expression only),LMO7_Vehicle,5,353.7,19.0,LMO7
60.0,Group II (Expression only),LMO7_Vehicle,5,353.7,27.0,LMO7
65.0,Group II (Expression only),LMO7_Vehicle,5,353.7,24.0,LMO7
70.0,Group II (Expression only),LMO7_Vehicle,5,353.7,24.0,LMO7
75.0,Group II (Expression only),LMO7_Vehicle,5,353.7,22.0,LMO7
80.0,Group II (Expression only),LMO7_Vehicle,5,353.7,22.0,LMO7
85.0,Group II (Expression only),LMO7_Vehicle,5,353.7,21.0,LMO7
90.0,Group II (Expression only),LMO7_Vehicle,5,353.7,22.0,LMO7
95.0,Group II (Expression only),LMO7_Vehicle,5,353.7,22.0,LMO7
100.0,Group II (Expression only),LMO7_Vehicle,5,353.7,19.0,LMO7
105.0,Group II (Expression only),LMO7_Vehicle,5,353.7,18.0,LMO7
110.0,Group II (Expression only),LMO7_Vehicle,5,353.7,18.0,LMO7
115.0,Group II (Expression only),LMO7_Vehicle,5,353.7,17.0,LMO7
120.0,Group II (Expression only),LMO7_Vehicle,5,353.7,14.0,LMO7
125.0,Group II (Expression only),LMO7_Vehicle,5,353.7,14.0,LMO7
130.0,Group II (Expression only),LMO7_Vehicle,5,353.7,13.0,LMO7
135.0,Group II (Expression only),LMO7_Vehicle,5,353.7,10.0,LMO7
140.0,Group II (Expression only),LMO7_Vehicle,5,353.7,8.0,LMO7
145.0,Group II (Expression only),LMO7_Vehicle,5,353.7,8.0,LMO7
150.0,Group II (Expression only),LMO7_Vehicle,5,353.7,9.0,LMO7
155.0,Group II (Expression only),LMO7_Vehicle,5,353.7,7.0,LMO7
160.0,Group II (Expression only),LMO7_Vehicle,5,353.7,7.0,LMO7
165.0,Group II (Expression only),LMO7_Vehicle,5,353.7,7.0,LMO7
170.0,Group II (Expression only),LMO7_Vehicle,5,353.7,7.0,LMO7
175.0,Group II (Expression only),LMO7_Vehicle,5,353.7,5.0,LMO7
180.0,Group II (Expression only),LMO7_Vehicle,5,353.7,5.0,LMO7
185.0,Group II (Expression only),LMO7_Vehicle,5,353.7,4.0,LMO7
190.0,Group II (Expression only),LMO7_Vehicle,5,353.7,4.0,LMO7
195.0,Group II (Expression only),LMO7_Vehicle,5,353.7,4.0,LMO7
200.0,Group II (Expression only),LMO7_Vehicle,5,353.7,5.0,LMO7
205.0,Group II (Expression only),LMO7_Vehicle,5,353.7,3.0,LMO7
210.0,Group II (Expression only),LMO7_Vehicle,5,353.7,3.0,LMO7
215.0,Group II (Expression only),LMO7_Vehicle,5,353.7,4.0,LMO7
220.0,Group II (Expression only),LMO7_Vehicle,5,353.7,3.0,LMO7
225.0,Group II (Expression only),LMO7_Vehicle,5,353.7,3.0,LMO7
230.0,Group II (Expression only),LMO7_Vehicle,5,353.7,3.0,LMO7
235.0,Group II (Expression only),LMO7_Vehicle,5,353.7,3.0,LMO7
240.0,Group II (Expression only),LMO7_Vehicle,5,353.7,2.0,LMO7
245.0,Group II (Expression only),LMO7_Vehicle,5,353.7,2.0,LMO7
250.0,Group II (Expression only),LMO7_Vehicle,5,353.7,2.0,LMO7
15.0,Group II (Expression only),LMO7_Vehicle,6,353.8,2.0,LMO7
20.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
25.0,Group II (Expression only),LMO7_Vehicle,6,353.8,10.0,LMO7
30.0,Group II (Expression only),LMO7_Vehicle,6,353.8,7.0,LMO7
35.0,Group II (Expression only),LMO7_Vehicle,6,353.8,8.0,LMO7
40.0,Group II (Expression only),LMO7_Vehicle,6,353.8,8.0,LMO7
45.0,Group II (Expression only),LMO7_Vehicle,6,353.8,9.0,LMO7
50.0,Group II (Expression only),LMO7_Vehicle,6,353.8,7.0,LMO7
55.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
60.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
65.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
70.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
75.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
80.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
85.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
90.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
95.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
100.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
105.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
110.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
115.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
120.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
125.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
130.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
135.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
140.0,Group II (Expression only),LMO7_Vehicle,6,353.8,6.0,LMO7
145.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
150.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
155.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
160.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
165.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
170.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
175.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
180.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
185.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
190.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
195.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
200.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
205.0,Group II (Expression only),LMO7_Vehicle,6,353.8,4.0,LMO7
210.0,Group II (Expression only),LMO7_Vehicle,6,353.8,5.0,LMO7
215.0,Group II (Expression only),LMO7_Vehicle,6,353.8,4.0,LMO7
220.0,Group II (Expression only),LMO7_Vehicle,6,353.8,4.0,LMO7
225.0,Group II (Expression only),LMO7_Vehicle,6,353.8,4.0,LMO7
230.0,Group II (Expression only),LMO7_Vehicle,6,353.8,4.0,LMO7
235.0,Group II (Expression only),LMO7_Vehicle,6,353.8,4.0,LMO7
240.0,Group II (Expression only),LMO7_Vehicle,6,353.8,4.0,LMO7
245.0,Group II (Expression only),LMO7_Vehicle,6,353.8,3.0,LMO7
250.0,Group II (Expression only),LMO7_Vehicle,6,353.8,3.0,LMO7
255.0,Group II (Expression only),LMO7_Vehicle,6,353.8,3.0,LMO7
260.0,Group II (Expression only),LMO7_Vehicle,6,353.8,1.0,LMO7
265.0,Group II (Expression only),LMO7_Vehicle,6,353.8,1.0,LMO7
270.0,Group II (Expression only),LMO7_Vehicle,6,353.8,2.0,LMO7
10.0,Group II (Expression only),LMO7_Vehicle,7,353.1,5.0,LMO7
15.0,Group II (Expression only),LMO7_Vehicle,7,353.1,9.0,LMO7
20.0,Group II (Expression only),LMO7_Vehicle,7,353.1,13.0,LMO7
25.0,Group II (Expression only),LMO7_Vehicle,7,353.1,14.0,LMO7
30.0,Group II (Expression only),LMO7_Vehicle,7,353.1,13.0,LMO7
35.0,Group II (Expression only),LMO7_Vehicle,7,353.1,15.0,LMO7
40.0,Group II (Expression only),LMO7_Vehicle,7,353.1,17.0,LMO7
45.0,Group II (Expression only),LMO7_Vehicle,7,353.1,17.0,LMO7
50.0,Group II (Expression only),LMO7_Vehicle,7,353.1,18.0,LMO7
55.0,Group II (Expression only),LMO7_Vehicle,7,353.1,16.0,LMO7
60.0,Group II (Expression only),LMO7_Vehicle,7,353.1,15.0,LMO7
65.0,Group II (Expression only),LMO7_Vehicle,7,353.1,11.0,LMO7
70.0,Group II (Expression only),LMO7_Vehicle,7,353.1,10.0,LMO7
75.0,Group II (Expression only),LMO7_Vehicle,7,353.1,7.0,LMO7
80.0,Group II (Expression only),LMO7_Vehicle,7,353.1,7.0,LMO7
85.0,Group II (Expression only),LMO7_Vehicle,7,353.1,8.0,LMO7
90.0,Group II (Expression only),LMO7_Vehicle,7,353.1,9.0,LMO7
95.0,Group II (Expression only),LMO7_Vehicle,7,353.1,9.0,LMO7
100.0,Group II (Expression only),LMO7_Vehicle,7,353.1,8.0,LMO7
105.0,Group II (Expression only),LMO7_Vehicle,7,353.1,8.0,LMO7
110.0,Group II (Expression only),LMO7_Vehicle,7,353.1,8.0,LMO7
115.0,Group II (Expression only),LMO7_Vehicle,7,353.1,7.0,LMO7
120.0,Group II (Expression only),LMO7_Vehicle,7,353.1,6.0,LMO7
125.0,Group II (Expression only),LMO7_Vehicle,7,353.1,7.0,LMO7
130.0,Group II (Expression only),LMO7_Vehicle,7,353.1,6.0,LMO7
135.0,Group II (Expression only),LMO7_Vehicle,7,353.1,6.0,LMO7
140.0,Group II (Expression only),LMO7_Vehicle,7,353.1,5.0,LMO7
145.0,Group II (Expression only),LMO7_Vehicle,7,353.1,5.0,LMO7
150.0,Group II (Expression only),LMO7_Vehicle,7,353.1,5.0,LMO7
155.0,Group II (Expression only),LMO7_Vehicle,7,353.1,4.0,LMO7
160.0,Group II (Expression only),LMO7_Vehicle,7,353.1,4.0,LMO7
165.0,Group II (Expression only),LMO7_Vehicle,7,353.1,4.0,LMO7
170.0,Group II (Expression only),LMO7_Vehicle,7,353.1,4.0,LMO7
175.0,Group II (Expression only),LMO7_Vehicle,7,353.1,3.0,LMO7
180.0,Group II (Expression only),LMO7_Vehicle,7,353.1,3.0,LMO7
185.0,Group II (Expression only),LMO7_Vehicle,7,353.1,3.0,LMO7
190.0,Group II (Expression only),LMO7_Vehicle,7,353.1,3.0,LMO7
195.0,Group II (Expression only),LMO7_Vehicle,7,353.1,2.0,LMO7
200.0,Group II (Expression only),LMO7_Vehicle,7,353.1,2.0,LMO7
205.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
210.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
215.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
220.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
225.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
230.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
235.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
240.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
245.0,Group II (Expression only),LMO7_Vehicle,7,353.1,1.0,LMO7
5.0,Group II (Expression only),LMO7_Vehicle,8,353.11,1.0,LMO7
10.0,Group II (Expression only),LMO7_Vehicle,8,353.11,6.0,LMO7
15.0,Group II (Expression only),LMO7_Vehicle,8,353.11,14.0,LMO7
20.0,Group II (Expression only),LMO7_Vehicle,8,353.11,13.0,LMO7
25.0,Group II (Expression only),LMO7_Vehicle,8,353.11,14.0,LMO7
30.0,Group II (Expression only),LMO7_Vehicle,8,353.11,18.0,LMO7
35.0,Group II (Expression only),LMO7_Vehicle,8,353.11,15.0,LMO7
40.0,Group II (Expression only),LMO7_Vehicle,8,353.11,13.0,LMO7
45.0,Group II (Expression only),LMO7_Vehicle,8,353.11,19.0,LMO7
50.0,Group II (Expression only),LMO7_Vehicle,8,353.11,17.0,LMO7
55.0,Group II (Expression only),LMO7_Vehicle,8,353.11,16.0,LMO7
60.0,Group II (Expression only),LMO7_Vehicle,8,353.11,16.0,LMO7
65.0,Group II (Expression only),LMO7_Vehicle,8,353.11,17.0,LMO7
70.0,Group II (Expression only),LMO7_Vehicle,8,353.11,17.0,LMO7
75.0,Group II (Expression only),LMO7_Vehicle,8,353.11,18.0,LMO7
80.0,Group II (Expression only),LMO7_Vehicle,8,353.11,14.0,LMO7
85.0,Group II (Expression only),LMO7_Vehicle,8,353.11,13.0,LMO7
90.0,Group II (Expression only),LMO7_Vehicle,8,353.11,14.0,LMO7
95.0,Group II (Expression only),LMO7_Vehicle,8,353.11,10.0,LMO7
100.0,Group II (Expression only),LMO7_Vehicle,8,353.11,10.0,LMO7
105.0,Group II (Expression only),LMO7_Vehicle,8,353.11,11.0,LMO7
110.0,Group II (Expression only),LMO7_Vehicle,8,353.11,9.0,LMO7
115.0,Group II (Expression only),LMO7_Vehicle,8,353.11,9.0,LMO7
120.0,Group II (Expression only),LMO7_Vehicle,8,353.11,9.0,LMO7
125.0,Group II (Expression only),LMO7_Vehicle,8,353.11,9.0,LMO7
130.0,Group II (Expression only),LMO7_Vehicle,8,353.11,6.0,LMO7
135.0,Group II (Expression only),LMO7_Vehicle,8,353.11,3.0,LMO7
140.0,Group II (Expression only),LMO7_Vehicle,8,353.11,2.0,LMO7
145.0,Group II (Expression only),LMO7_Vehicle,8,353.11,2.0,LMO7
150.0,Group II (Expression only),LMO7_Vehicle,8,353.11,1.0,LMO7
155.0,Group II (Expression only),LMO7_Vehicle,8,353.11,1.0,LMO7
160.0,Group II (Expression only),LMO7_Vehicle,8,353.11,1.0,LMO7
165.0,Group II (Expression only),LMO7_Vehicle,8,353.11,1.0,LMO7
170.0,Group II (Expression only),LMO7_Vehicle,8,353.11,1.0,LMO7
10.0,Group II (Expression only),LMO7_Vehicle,9,353.12,4.0,LMO7
15.0,Group II (Expression only),LMO7_Vehicle,9,353.12,8.0,LMO7
20.0,Group II (Expression only),LMO7_Vehicle,9,353.12,9.0,LMO7
25.0,Group II (Expression only),LMO7_Vehicle,9,353.12,11.0,LMO7
30.0,Group II (Expression only),LMO7_Vehicle,9,353.12,11.0,LMO7
35.0,Group II (Expression only),LMO7_Vehicle,9,353.12,10.0,LMO7
40.0,Group II (Expression only),LMO7_Vehicle,9,353.12,9.0,LMO7
45.0,Group II (Expression only),LMO7_Vehicle,9,353.12,9.0,LMO7
50.0,Group II (Expression only),LMO7_Vehicle,9,353.12,8.0,LMO7
55.0,Group II (Expression only),LMO7_Vehicle,9,353.12,8.0,LMO7
60.0,Group II (Expression only),LMO7_Vehicle,9,353.12,7.0,LMO7
65.0,Group II (Expression only),LMO7_Vehicle,9,353.12,6.0,LMO7
70.0,Group II (Expression only),LMO7_Vehicle,9,353.12,4.0,LMO7
75.0,Group II (Expression only),LMO7_Vehicle,9,353.12,4.0,LMO7
80.0,Group II (Expression only),LMO7_Vehicle,9,353.12,4.0,LMO7
85.0,Group II (Expression only),LMO7_Vehicle,9,353.12,4.0,LMO7
90.0,Group II (Expression only),LMO7_Vehicle,9,353.12,4.0,LMO7
95.0,Group II (Expression only),LMO7_Vehicle,9,353.12,2.0,LMO7
100.0,Group II (Expression only),LMO7_Vehicle,9,353.12,1.0,LMO7
105.0,Group II (Expression only),LMO7_Vehicle,9,353.12,1.0,LMO7
110.0,Group II (Expression only),LMO7_Vehicle,9,353.12,1.0,LMO7
115.0,Group II (Expression only),LMO7_Vehicle,9,353.12,1.0,LMO7
10.0,Group II (Expression only),LMO7_Vehicle,10,353.14,7.0,LMO7
15.0,Group II (Expression only),LMO7_Vehicle,10,353.14,15.0,LMO7
20.0,Group II (Expression only),LMO7_Vehicle,10,353.14,16.0,LMO7
25.0,Group II (Expression only),LMO7_Vehicle,10,353.14,20.0,LMO7
30.0,Group II (Expression only),LMO7_Vehicle,10,353.14,26.0,LMO7
35.0,Group II (Expression only),LMO7_Vehicle,10,353.14,26.0,LMO7
40.0,Group II (Expression only),LMO7_Vehicle,10,353.14,24.0,LMO7
45.0,Group II (Expression only),LMO7_Vehicle,10,353.14,26.0,LMO7
50.0,Group II (Expression only),LMO7_Vehicle,10,353.14,27.0,LMO7
55.0,Group II (Expression only),LMO7_Vehicle,10,353.14,22.0,LMO7
60.0,Group II (Expression only),LMO7_Vehicle,10,353.14,29.0,LMO7
65.0,Group II (Expression only),LMO7_Vehicle,10,353.14,29.0,LMO7
70.0,Group II (Expression only),LMO7_Vehicle,10,353.14,19.0,LMO7
75.0,Group II (Expression only),LMO7_Vehicle,10,353.14,20.0,LMO7
80.0,Group II (Expression only),LMO7_Vehicle,10,353.14,13.0,LMO7
85.0,Group II (Expression only),LMO7_Vehicle,10,353.14,12.0,LMO7
90.0,Group II (Expression only),LMO7_Vehicle,10,353.14,12.0,LMO7
95.0,Group II (Expression only),LMO7_Vehicle,10,353.14,14.0,LMO7
100.0,Group II (Expression only),LMO7_Vehicle,10,353.14,10.0,LMO7
105.0,Group II (Expression only),LMO7_Vehicle,10,353.14,11.0,LMO7
110.0,Group II (Expression only),LMO7_Vehicle,10,353.14,7.0,LMO7
115.0,Group II (Expression only),LMO7_Vehicle,10,353.14,5.0,LMO7
120.0,Group II (Expression only),LMO7_Vehicle,10,353.14,4.0,LMO7
125.0,Group II (Expression only),LMO7_Vehicle,10,353.14,4.0,LMO7
130.0,Group II (Expression only),LMO7_Vehicle,10,353.14,4.0,LMO7
135.0,Group II (Expression only),LMO7_Vehicle,10,353.14,4.0,LMO7
140.0,Group II (Expression only),LMO7_Vehicle,10,353.14,4.0,LMO7
145.0,Group II (Expression only),LMO7_Vehicle,10,353.14,4.0,LMO7
150.0,Group II (Expression only),LMO7_Vehicle,10,353.14,4.0,LMO7
155.0,Group II (Expression only),LMO7_Vehicle,10,353.14,3.0,LMO7
160.0,Group II (Expression only),LMO7_Vehicle,10,353.14,3.0,LMO7
165.0,Group II (Expression only),LMO7_Vehicle,10,353.14,3.0,LMO7
170.0,Group II (Expression only),LMO7_Vehicle,10,353.14,3.0,LMO7
175.0,Group II (Expression only),LMO7_Vehicle,10,353.14,3.0,LMO7
180.0,Group II (Expression only),LMO7_Vehicle,10,353.14,3.0,LMO7
185.0,Group II (Expression only),LMO7_Vehicle,10,353.14,3.0,LMO7
190.0,Group II (Expression only),LMO7_Vehicle,10,353.14,2.0,LMO7
195.0,Group II (Expression only),LMO7_Vehicle,10,353.14,1.0,LMO7
10.0,Group II (Expression only),LMO7_Vehicle,11,353.15,8.0,LMO7
15.0,Group II (Expression only),LMO7_Vehicle,11,353.15,18.0,LMO7
20.0,Group II (Expression only),LMO7_Vehicle,11,353.15,17.0,LMO7
25.0,Group II (Expression only),LMO7_Vehicle,11,353.15,18.0,LMO7
30.0,Group II (Expression only),LMO7_Vehicle,11,353.15,19.0,LMO7
35.0,Group II (Expression only),LMO7_Vehicle,11,353.15,20.0,LMO7
40.0,Group II (Expression only),LMO7_Vehicle,11,353.15,19.0,LMO7
45.0,Group II (Expression only),LMO7_Vehicle,11,353.15,20.0,LMO7
50.0,Group II (Expression only),LMO7_Vehicle,11,353.15,20.0,LMO7
55.0,Group II (Expression only),LMO7_Vehicle,11,353.15,27.0,LMO7
60.0,Group II (Expression only),LMO7_Vehicle,11,353.15,19.0,LMO7
65.0,Group II (Expression only),LMO7_Vehicle,11,353.15,20.0,LMO7
70.0,Group II (Expression only),LMO7_Vehicle,11,353.15,16.0,LMO7
75.0,Group II (Expression only),LMO7_Vehicle,11,353.15,15.0,LMO7
80.0,Group II (Expression only),LMO7_Vehicle,11,353.15,12.0,LMO7
85.0,Group II (Expression only),LMO7_Vehicle,11,353.15,9.0,LMO7
90.0,Group II (Expression only),LMO7_Vehicle,11,353.15,9.0,LMO7
95.0,Group II (Expression only),LMO7_Vehicle,11,353.15,9.0,LMO7
100.0,Group II (Expression only),LMO7_Vehicle,11,353.15,7.0,LMO7
105.0,Group II (Expression only),LMO7_Vehicle,11,353.15,6.0,LMO7
110.0,Group II (Expression only),LMO7_Vehicle,11,353.15,5.0,LMO7
115.0,Group II (Expression only),LMO7_Vehicle,11,353.15,3.0,LMO7
120.0,Group II (Expression only),LMO7_Vehicle,11,353.15,3.0,LMO7
125.0,Group II (Expression only),LMO7_Vehicle,11,353.15,3.0,LMO7
130.0,Group II (Expression only),LMO7_Vehicle,11,353.15,1.0,LMO7
20.0,Group II (Expression only),PSAM_Vehicle,1,,1.0,PSAM
25.0,Group II (Expression only),PSAM_Vehicle,1,,2.0,PSAM
30.0,Group II (Expression only),PSAM_Vehicle,1,,3.0,PSAM
35.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
40.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
45.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
50.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
55.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
60.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
65.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
70.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
75.0,Group II (Expression only),PSAM_Vehicle,1,,8.0,PSAM
80.0,Group II (Expression only),PSAM_Vehicle,1,,8.0,PSAM
85.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
90.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
95.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
100.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
105.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
110.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
115.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
120.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
125.0,Group II (Expression only),PSAM_Vehicle,1,,7.0,PSAM
130.0,Group II (Expression only),PSAM_Vehicle,1,,8.0,PSAM
135.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
140.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
145.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
150.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
155.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
160.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
165.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
170.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
175.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
180.0,Group II (Expression only),PSAM_Vehicle,1,,6.0,PSAM
185.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
190.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
195.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
200.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
205.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
210.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
215.0,Group II (Expression only),PSAM_Vehicle,1,,5.0,PSAM
220.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
225.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
230.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
235.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
240.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
245.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
250.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
255.0,Group II (Expression only),PSAM_Vehicle,1,,4.0,PSAM
260.0,Group II (Expression only),PSAM_Vehicle,1,,3.0,PSAM
