radius_um,condition,replicate,sample_id,intersections
215.0,hCTZ,10,,3.0
220.0,hCTZ,10,,3.0
225.0,hCTZ,10,,2.0
230.0,hCTZ,10,,1.0
235.0,hCTZ,10,,1.0
240.0,hCTZ,10,,1.0
245.0,hCTZ,10,,1.0
250.0,hCTZ,10,,2.0
255.0,hCTZ,10,,2.0
260.0,hCTZ,10,,3.0
265.0,hCTZ,10,,3.0
270.0,hCTZ,10,,2.0
275.0,hCTZ,10,,2.0
280.0,hCTZ,10,,1.0
285.0,hCTZ,10,,1.0
290.0,hCTZ,10,,1.0
295.0,hCTZ,10,,1.0
300.0,hCTZ,10,,3.0
305.0,hCTZ,10,,3.0
310.0,hCTZ,10,,2.0
315.0,hCTZ,10,,1.0
320.0,hCTZ,10,,1.0
325.0,hCTZ,10,,1.0
330.0,hCTZ,10,,1.0
335.0,hCTZ,10,,1.0
340.0,hCTZ,10,,1.0
345.0,hCTZ,10,,1.0
350.0,hCTZ,10,,1.0
355.0,hCTZ,10,,1.0
360.0,hCTZ,10,,1.0
0.0,hCTZ,11,,0.0
5.0,hCTZ,11,,2.0
10.0,hCTZ,11,,7.0
15.0,hCTZ,11,,9.0
20.0,hCTZ,11,,8.0
25.0,hCTZ,11,,13.0
30.0,hCTZ,11,,12.0
35.0,hCTZ,11,,14.0
40.0,hCTZ,11,,14.0
45.0,hCTZ,11,,16.0
50.0,hCTZ,11,,16.0
55.0,hCTZ,11,,16.0
60.0,hCTZ,11,,15.0
65.0,hCTZ,11,,17.0
70.0,hCTZ,11,,27.0
75.0,hCTZ,11,,22.0
80.0,hCTZ,11,,20.0
85.0,hCTZ,11,,20.0
90.0,hCTZ,11,,18.0
95.0,hCTZ,11,,26.0
100.0,hCTZ,11,,24.0
105.0,hCTZ,11,,17.0
110.0,hCTZ,11,,22.0
115.0,hCTZ,11,,15.0
120.0,hCTZ,11,,15.0
125.0,hCTZ,11,,14.0
130.0,hCTZ,11,,13.0
135.0,hCTZ,11,,13.0
140.0,hCTZ,11,,11.0
145.0,hCTZ,11,,7.0
150.0,hCTZ,11,,7.0
155.0,hCTZ,11,,7.0
160.0,hCTZ,11,,6.0
165.0,hCTZ,11,,5.0
170.0,hCTZ,11,,5.0
175.0,hCTZ,11,,4.0
180.0,hCTZ,11,,4.0
185.0,hCTZ,11,,4.0
190.0,hCTZ,11,,2.0
195.0,hCTZ,11,,2.0
200.0,hCTZ,11,,1.0
205.0,hCTZ,11,,1.0
210.0,hCTZ,11,,1.0
0.0,hCTZ,12,,7.0
5.0,hCTZ,12,,10.0
10.0,hCTZ,12,,10.0
15.0,hCTZ,12,,18.0
20.0,hCTZ,12,,14.0
25.0,hCTZ,12,,11.0
30.0,hCTZ,12,,15.0
35.0,hCTZ,12,,16.0
40.0,hCTZ,12,,21.0
45.0,hCTZ,12,,18.0
50.0,hCTZ,12,,19.0
55.0,hCTZ,12,,42.0
60.0,hCTZ,12,,23.0
65.0,hCTZ,12,,25.0
70.0,hCTZ,12,,27.0
75.0,hCTZ,12,,24.0
80.0,hCTZ,12,,25.0
85.0,hCTZ,12,,22.0
90.0,hCTZ,12,,27.0
95.0,hCTZ,12,,16.0
100.0,hCTZ,12,,16.0
105.0,hCTZ,12,,13.0
110.0,hCTZ,12,,13.0
115.0,hCTZ,12,,15.0
120.0,hCTZ,12,,16.0
125.0,hCTZ,12,,17.0
130.0,hCTZ,12,,14.0
135.0,hCTZ,12,,14.0
140.0,hCTZ,12,,13.0
145.0,hCTZ,12,,15.0
150.0,hCTZ,12,,12.0
155.0,hCTZ,12,,12.0
160.0,hCTZ,12,,11.0
165.0,hCTZ,12,,10.0
170.0,hCTZ,12,,9.0
175.0,hCTZ,12,,9.0
180.0,hCTZ,12,,9.0
185.0,hCTZ,12,,9.0
190.0,hCTZ,12,,10.0
195.0,hCTZ,12,,8.0
200.0,hCTZ,12,,7.0
205.0,hCTZ,12,,6.0
210.0,hCTZ,12,,4.0
215.0,hCTZ,12,,3.0
220.0,hCTZ,12,,2.0
225.0,hCTZ,12,,2.0
230.0,hCTZ,12,,1.0
235.0,hCTZ,12,,1.0
5.0,uPSEM,1,,0.0
10.0,uPSEM,1,,1.0
15.0,uPSEM,1,,2.0
20.0,uPSEM,1,,3.0
25.0,uPSEM,1,,3.0
30.0,uPSEM,1,,4.0
35.0,uPSEM,1,,7.0
40.0,uPSEM,1,,7.0
45.0,uPSEM,1,,7.0
50.0,uPSEM,1,,7.0
55.0,uPSEM,1,,8.0
60.0,uPSEM,1,,10.0
65.0,uPSEM,1,,10.0
70.0,uPSEM,1,,10.0
75.0,uPSEM,1,,10.0
80.0,uPSEM,1,,9.0
85.0,uPSEM,1,,10.0
90.0,uPSEM,1,,11.0
95.0,uPSEM,1,,11.0
100.0,uPSEM,1,,11.0
105.0,uPSEM,1,,13.0
110.0,uPSEM,1,,13.0
115.0,uPSEM,1,,13.0
120.0,uPSEM,1,,17.0
125.0,uPSEM,1,,19.0
130.0,uPSEM,1,,13.0
135.0,uPSEM,1,,13.0
140.0,uPSEM,1,,14.0
145.0,uPSEM,1,,12.0
150.0,uPSEM,1,,12.0
155.0,uPSEM,1,,12.0
160.0,uPSEM,1,,12.0
165.0,uPSEM,1,,14.0
170.0,uPSEM,1,,12.0
175.0,uPSEM,1,,12.0
180.0,uPSEM,1,,12.0
185.0,uPSEM,1,,13.0
190.0,uPSEM,1,,12.0
195.0,uPSEM,1,,8.0
200.0,uPSEM,1,,8.0
205.0,uPSEM,1,,9.0
210.0,uPSEM,1,,8.0
215.0,uPSEM,1,,8.0
220.0,uPSEM,1,,8.0
225.0,uPSEM,1,,8.0
230.0,uPSEM,1,,9.0
235.0,uPSEM,1,,8.0
240.0,uPSEM,1,,7.0
245.0,uPSEM,1,,6.0
250.0,uPSEM,1,,5.0
255.0,uPSEM,1,,5.0
260.0,uPSEM,1,,5.0
265.0,uPSEM,1,,5.0
270.0,uPSEM,1,,7.0
275.0,uPSEM,1,,8.0
280.0,uPSEM,1,,5.0
285.0,uPSEM,1,,6.0
290.0,uPSEM,1,,4.0
295.0,uPSEM,1,,4.0
300.0,uPSEM,1,,4.0
305.0,uPSEM,1,,2.0
310.0,uPSEM,1,,2.0
315.0,uPSEM,1,,2.0
320.0,uPSEM,1,,2.0
325.0,uPSEM,1,,1.0
330.0,uPSEM,1,,1.0
5.0,uPSEM,2,,0.0
10.0,uPSEM,2,,4.0
15.0,uPSEM,2,,6.0
20.0,uPSEM,2,,7.0
25.0,uPSEM,2,,7.0
30.0,uPSEM,2,,8.0
35.0,uPSEM,2,,7.0
40.0,uPSEM,2,,8.0
45.0,uPSEM,2,,9.0
50.0,uPSEM,2,,9.0
55.0,uPSEM,2,,10.0
60.0,uPSEM,2,,10.0
65.0,uPSEM,2,,13.0
70.0,uPSEM,2,,13.0
75.0,uPSEM,2,,12.0
80.0,uPSEM,2,,11.0
85.0,uPSEM,2,,10.0
90.0,uPSEM,2,,5.0
95.0,uPSEM,2,,8.0
100.0,uPSEM,2,,6.0
105.0,uPSEM,2,,8.0
110.0,uPSEM,2,,7.0
115.0,uPSEM,2,,6.0
120.0,uPSEM,2,,4.0
125.0,uPSEM,2,,3.0
130.0,uPSEM,2,,4.0
135.0,uPSEM,2,,4.0
140.0,uPSEM,2,,2.0
145.0,uPSEM,2,,2.0
150.0,uPSEM,2,,2.0
155.0,uPSEM,2,,2.0
160.0,uPSEM,2,,1.0
165.0,uPSEM,2,,1.0
170.0,uPSEM,2,,1.0
175.0,uPSEM,2,,1.0
180.0,uPSEM,2,,1.0
5.0,uPSEM,3,,0.0
10.0,uPSEM,3,,6.0
15.0,uPSEM,3,,12.0
20.0,uPSEM,3,,12.0
25.0,uPSEM,3,,12.0
30.0,uPSEM,3,,14.0
35.0,uPSEM,3,,15.0
40.0,uPSEM,3,,15.0
45.0,uPSEM,3,,14.0
50.0,uPSEM,3,,14.0
55.0,uPSEM,3,,13.0
60.0,uPSEM,3,,13.0
65.0,uPSEM,3,,13.0
70.0,uPSEM,3,,12.0
75.0,uPSEM,3,,10.0
80.0,uPSEM,3,,10.0
85.0,uPSEM,3,,9.0
90.0,uPSEM,3,,9.0
95.0,uPSEM,3,,10.0
100.0,uPSEM,3,,4.0
105.0,uPSEM,3,,4.0
110.0,uPSEM,3,,3.0
115.0,uPSEM,3,,3.0
120.0,uPSEM,3,,2.0
125.0,uPSEM,3,,2.0
130.0,uPSEM,3,,2.0
135.0,uPSEM,3,,2.0
140.0,uPSEM,3,,2.0
145.0,uPSEM,3,,2.0
150.0,uPSEM,3,,2.0
155.0,uPSEM,3,,2.0
160.0,uPSEM,3,,2.0
165.0,uPSEM,3,,2.0
5.0,uPSEM,4,,0.0
10.0,uPSEM,4,,4.0
15.0,uPSEM,4,,6.0
20.0,uPSEM,4,,6.0
25.0,uPSEM,4,,6.0
30.0,uPSEM,4,,6.0
35.0,uPSEM,4,,6.0
40.0,uPSEM,4,,6.0
45.0,uPSEM,4,,6.0
50.0,uPSEM,4,,6.0
55.0,uPSEM,4,,6.0
60.0,uPSEM,4,,6.0
65.0,uPSEM,4,,6.0
70.0,uPSEM,4,,6.0
75.0,uPSEM,4,,7.0
80.0,uPSEM,4,,6.0
85.0,uPSEM,4,,6.0
90.0,uPSEM,4,,6.0
95.0,uPSEM,4,,6.0
100.0,uPSEM,4,,6.0
105.0,uPSEM,4,,6.0
110.0,uPSEM,4,,6.0
115.0,uPSEM,4,,6.0
120.0,uPSEM,4,,6.0
125.0,uPSEM,4,,5.0
130.0,uPSEM,4,,4.0
135.0,uPSEM,4,,5.0
140.0,uPSEM,4,,5.0
145.0,uPSEM,4,,5.0
150.0,uPSEM,4,,5.0
155.0,uPSEM,4,,6.0
160.0,uPSEM,4,,7.0
165.0,uPSEM,4,,6.0
170.0,uPSEM,4,,6.0
175.0,uPSEM,4,,6.0
180.0,uPSEM,4,,5.0
185.0,uPSEM,4,,4.0
190.0,uPSEM,4,,2.0
195.0,uPSEM,4,,2.0
200.0,uPSEM,4,,2.0
205.0,uPSEM,4,,1.0
210.0,uPSEM,4,,1.0
215.0,uPSEM,4,,1.0
220.0,uPSEM,4,,1.0
5.0,uPSEM,5,,0.0
10.0,uPSEM,5,,7.0
15.0,uPSEM,5,,9.0
20.0,uPSEM,5,,8.0
25.0,uPSEM,5,,9.0
30.0,uPSEM,5,,11.0
35.0,uPSEM,5,,11.0
40.0,uPSEM,5,,13.0
45.0,uPSEM,5,,14.0
50.0,uPSEM,5,,13.0
55.0,uPSEM,5,,14.0
60.0,uPSEM,5,,12.0
65.0,uPSEM,5,,12.0
70.0,uPSEM,5,,10.0
75.0,uPSEM,5,,9.0
80.0,uPSEM,5,,8.0
85.0,uPSEM,5,,8.0
90.0,uPSEM,5,,7.0
95.0,uPSEM,5,,7.0
100.0,uPSEM,5,,6.0
105.0,uPSEM,5,,5.0
110.0,uPSEM,5,,4.0
115.0,uPSEM,5,,4.0
120.0,uPSEM,5,,4.0
125.0,uPSEM,5,,3.0
130.0,uPSEM,5,,3.0
135.0,uPSEM,5,,2.0
140.0,uPSEM,5,,2.0
145.0,uPSEM,5,,2.0
150.0,uPSEM,5,,2.0
155.0,uPSEM,5,,2.0
160.0,uPSEM,5,,2.0
165.0,uPSEM,5,,1.0
5.0,uPSEM,6,,0.0
10.0,uPSEM,6,,1.0
15.0,uPSEM,6,,3.0
20.0,uPSEM,6,,6.0
25.0,uPSEM,6,,7.0
30.0,uPSEM,6,,10.0
35.0,uPSEM,6,,10.0
40.0,uPSEM,6,,8.0
45.0,uPSEM,6,,13.0
50.0,uPSEM,6,,8.0
55.0,uPSEM,6,,8.0
60.0,uPSEM,6,,7.0
65.0,uPSEM,6,,6.0
70.0,uPSEM,6,,6.0
75.0,uPSEM,6,,6.0
80.0,uPSEM,6,,6.0
85.0,uPSEM,6,,4.0
90.0,uPSEM,6,,3.0
95.0,uPSEM,6,,1.0
100.0,uPSEM,6,,1.0
105.0,uPSEM,6,,1.0
110.0,uPSEM,6,,1.0
115.0,uPSEM,6,,1.0
120.0,uPSEM,6,,1.0
125.0,uPSEM,6,,1.0
130.0,uPSEM,6,,1.0
135.0,uPSEM,6,,1.0
140.0,uPSEM,6,,1.0
145.0,uPSEM,6,,1.0
150.0,uPSEM,6,,1.0
155.0,uPSEM,6,,1.0
160.0,uPSEM,6,,1.0
165.0,uPSEM,6,,1.0
170.0,uPSEM,6,,1.0
175.0,uPSEM,6,,1.0
180.0,uPSEM,6,,1.0
185.0,uPSEM,6,,1.0
190.0,uPSEM,6,,1.0
195.0,uPSEM,6,,1.0
200.0,uPSEM,6,,1.0
205.0,uPSEM,6,,1.0
210.0,uPSEM,6,,1.0
215.0,uPSEM,6,,1.0
220.0,uPSEM,6,,1.0
225.0,uPSEM,6,,1.0
230.0,uPSEM,6,,1.0
235.0,uPSEM,6,,1.0
5.0,uPSEM,7,,0.0
10.0,uPSEM,7,,5.0
15.0,uPSEM,7,,6.0
20.0,uPSEM,7,,8.0
25.0,uPSEM,7,,8.0
30.0,uPSEM,7,,9.0
35.0,uPSEM,7,,9.0
40.0,uPSEM,7,,8.0
45.0,uPSEM,7,,8.0
50.0,uPSEM,7,,10.0
55.0,uPSEM,7,,10.0
60.0,uPSEM,7,,13.0
65.0,uPSEM,7,,11.0
70.0,uPSEM,7,,12.0
75.0,uPSEM,7,,12.0
80.0,uPSEM,7,,15.0
85.0,uPSEM,7,,11.0
90.0,uPSEM,7,,13.0
95.0,uPSEM,7,,8.0
100.0,uPSEM,7,,9.0
105.0,uPSEM,7,,8.0
110.0,uPSEM,7,,8.0
115.0,uPSEM,7,,7.0
120.0,uPSEM,7,,6.0
125.0,uPSEM,7,,5.0
130.0,uPSEM,7,,5.0
135.0,uPSEM,7,,7.0
140.0,uPSEM,7,,8.0
145.0,uPSEM,7,,5.0
150.0,uPSEM,7,,5.0
155.0,uPSEM,7,,4.0
160.0,uPSEM,7,,3.0
165.0,uPSEM,7,,2.0
170.0,uPSEM,7,,2.0
175.0,uPSEM,7,,2.0
180.0,uPSEM,7,,2.0
185.0,uPSEM,7,,1.0
5.0,uPSEM,8,,0.0
10.0,uPSEM,8,,5.0
15.0,uPSEM,8,,9.0
20.0,uPSEM,8,,11.0
25.0,uPSEM,8,,14.0
30.0,uPSEM,8,,19.0
35.0,uPSEM,8,,18.0
40.0,uPSEM,8,,17.0
45.0,uPSEM,8,,19.0
50.0,uPSEM,8,,18.0
55.0,uPSEM,8,,15.0
60.0,uPSEM,8,,16.0
65.0,uPSEM,8,,18.0
70.0,uPSEM,8,,17.0
75.0,uPSEM,8,,17.0
80.0,uPSEM,8,,17.0
85.0,uPSEM,8,,19.0
90.0,uPSEM,8,,19.0
95.0,uPSEM,8,,20.0
100.0,uPSEM,8,,18.0
105.0,uPSEM,8,,14.0
110.0,uPSEM,8,,13.0
115.0,uPSEM,8,,11.0
120.0,uPSEM,8,,11.0
125.0,uPSEM,8,,10.0
130.0,uPSEM,8,,10.0
135.0,uPSEM,8,,9.0
140.0,uPSEM,8,,8.0
145.0,uPSEM,8,,6.0
150.0,uPSEM,8,,4.0
155.0,uPSEM,8,,2.0
160.0,uPSEM,8,,1.0
165.0,uPSEM,8,,1.0
5.0,uPSEM,9,,0.0
10.0,uPSEM,9,,0.0
15.0,uPSEM,9,,3.0
20.0,uPSEM,9,,5.0
25.0,uPSEM,9,,10.0
30.0,uPSEM,9,,12.0
35.0,uPSEM,9,,15.0
40.0,uPSEM,9,,14.0
45.0,uPSEM,9,,14.0
50.0,uPSEM,9,,11.0
55.0,uPSEM,9,,12.0
60.0,uPSEM,9,,11.0
65.0,uPSEM,9,,12.0
70.0,uPSEM,9,,12.0
75.0,uPSEM,9,,13.0
80.0,uPSEM,9,,11.0
85.0,uPSEM,9,,11.0
90.0,uPSEM,9,,11.0
95.0,uPSEM,9,,11.0
100.0,uPSEM,9,,9.0
105.0,uPSEM,9,,8.0
110.0,uPSEM,9,,10.0
115.0,uPSEM,9,,8.0
120.0,uPSEM,9,,9.0
125.0,uPSEM,9,,9.0
130.0,uPSEM,9,,9.0
135.0,uPSEM,9,,9.0
140.0,uPSEM,9,,9.0
145.0,uPSEM,9,,9.0
150.0,uPSEM,9,,5.0
155.0,uPSEM,9,,5.0
160.0,uPSEM,9,,5.0
165.0,uPSEM,9,,5.0
170.0,uPSEM,9,,4.0
175.0,uPSEM,9,,4.0
180.0,uPSEM,9,,4.0
185.0,uPSEM,9,,4.0
190.0,uPSEM,9,,3.0
195.0,uPSEM,9,,2.0
200.0,uPSEM,9,,2.0
205.0,uPSEM,9,,2.0
210.0,uPSEM,9,,1.0
215.0,uPSEM,9,,1.0
220.0,uPSEM,9,,1.0
225.0,uPSEM,9,,1.0
230.0,uPSEM,9,,1.0
235.0,uPSEM,9,,1.0
240.0,uPSEM,9,,1.0
245.0,uPSEM,9,,1.0
250.0,uPSEM,9,,1.0
